LabelType,Recover#,TimeDiff,BSidx,BSrecord#,DateTime,PktID,Validity,Total,Ins,Outs,Passbys,gtIdx,DateTime,gtIns,gtOuts,gtPb_near,gt_Pb_far,gtlinger,gtMultiIns,gtMultiOuts,gtMultiPbs
Null,0,,,,,,,,,,,512,1900-03-25 19:03:33,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,513,1900-03-25 19:20:54,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,514,1900-03-25 19:22:07,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,515,1900-03-25 19:31:33,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,516,1900-03-25 20:10:48,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,517,1900-03-25 20:19:56,1,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,518,1900-03-25 20:43:29,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,519,1900-03-25 21:32:48,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,520,1900-03-25 21:37:10,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,521,1900-03-26 06:59:17,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,522,1900-03-26 07:00:41,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,523,1900-03-26 07:09:46,0,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,524,1900-03-26 07:10:23,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,525,1900-03-26 07:10:52,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,526,1900-03-26 07:13:40,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,527,1900-03-26 07:57:00,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,528,1900-03-26 08:16:13,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,529,1900-03-26 08:30:12,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,530,1900-03-26 08:30:33,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,531,1900-03-26 08:31:02,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,532,1900-03-26 08:31:40,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,533,1900-03-26 09:10:39,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,534,1900-03-26 09:13:00,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,535,1900-03-26 09:22:27,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,536,1900-03-26 09:25:22,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,537,1900-03-26 09:25:25,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,538,1900-03-26 09:27:49,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,539,1900-03-26 09:28:48,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,540,1900-03-26 09:26:46,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,541,1900-03-26 09:30:00,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,542,1900-03-26 09:30:28,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,543,1900-03-26 09:30:58,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,544,1900-03-26 09:34:49,1,0,0,0,0,0,0,0
CONFIRMED,3,-3.0,93,983,1900-03-26 09:34:53,69,Valid,5,4,1,0,545,1900-03-26 09:34:56,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,546,1900-03-26 09:42:59,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,547,1900-03-26 10:09:18,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,548,1900-03-26 10:09:58,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,549,1900-03-26 10:16:12,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,550,1900-03-26 10:19:21,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,551,1900-03-26 10:19:26,0,0,0,0,1,0,0,0
CONFIRMED,2,-1.0,95,987,1900-03-26 10:20:02,71,Valid,5,3,1,1,552,1900-03-26 10:20:03,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,553,1900-03-26 10:20:55,1,0,0,0,0,0,0,0
CONFIRMED,1,-1.0,96,989,1900-03-26 10:21:06,72,Valid,5,1,1,3,554,1900-03-26 10:21:07,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,555,1900-03-26 10:22:11,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,556,1900-03-26 10:23:05,0,1,0,0,0,0,0,0
CONFIRMED,1,-3.0,97,991,1900-03-26 10:24:03,73,Valid,5,1,1,3,557,1900-03-26 10:24:06,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,558,1900-03-26 10:24:11,0,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,559,1900-03-26 10:24:31,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,560,1900-03-26 10:25:48,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,561,1900-03-26 10:26:03,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,562,1900-03-26 10:26:23,0,0,0,1,0,0,0,0
CONFIRMED,1,-2.0,98,995,1900-03-26 10:26:26,74,Valid,5,2,2,1,563,1900-03-26 10:26:28,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,564,1900-03-26 10:27:29,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,565,1900-03-26 10:27:31,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,566,1900-03-26 10:28:21,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,567,1900-03-26 10:29:13,1,0,0,0,0,0,0,0
CONFIRMED,1,-3.0,99,998,1900-03-26 10:29:28,75,Valid,5,2,2,1,568,1900-03-26 10:29:31,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,569,1900-03-26 10:29:33,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,570,1900-03-26 10:31:28,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,571,1900-03-26 10:31:46,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,572,1900-03-26 10:32:31,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,573,1900-03-26 10:33:10,0,1,0,0,0,0,0,0
CONFIRMED,1,-4.0,100,1003,1900-03-26 10:36:28,76,Valid,5,4,1,0,574,1900-03-26 10:36:32,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,575,1900-03-26 10:38:01,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,576,1900-03-26 10:39:05,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,577,1900-03-26 10:39:10,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,578,1900-03-26 10:41:49,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,579,1900-03-26 10:44:11,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,580,1900-03-26 10:44:49,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,581,1900-03-26 10:46:27,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,582,1900-03-26 10:49:11,1,0,0,0,0,0,0,0
CONFIRMED,2,-3.0,102,1012,1900-03-26 10:50:19,78,Valid,5,3,2,0,583,1900-03-26 10:50:22,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,584,1900-03-26 10:50:42,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,585,1900-03-26 10:50:52,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,586,1900-03-26 10:51:10,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,587,1900-03-26 10:51:26,1,0,0,0,0,0,0,0
CONFIRMED,1,-3.0,103,1014,1900-03-26 10:52:10,79,Valid,5,5,0,0,588,1900-03-26 10:52:13,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,589,1900-03-26 10:52:43,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,590,1900-03-26 10:53:07,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,591,1900-03-26 10:53:36,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,592,1900-03-26 10:54:20,1,0,0,0,0,0,0,0
CONFIRMED,1,-1.0,104,1017,1900-03-26 10:54:22,80,Valid,5,4,0,1,593,1900-03-26 10:54:23,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,594,1900-03-26 10:54:47,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,595,1900-03-26 10:55:16,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,596,1900-03-26 10:55:21,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,597,1900-03-26 10:55:38,1,0,0,0,0,0,0,0
CONFIRMED,1,-2.0,105,1022,1900-03-26 10:55:44,81,Valid,5,3,1,1,598,1900-03-26 10:55:46,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,599,1900-03-26 10:56:14,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,600,1900-03-26 10:57:26,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,601,1900-03-26 10:58:23,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,602,1900-03-26 11:00:28,1,0,0,0,0,0,0,0
FPpkt,1,,106,1029,1900-03-26 11:01:30,82,Valid,5,5,0,0,,,,,,,,,,
Null,0,,,,,,,,,,,603,1900-03-26 11:03:00,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,604,1900-03-26 11:04:49,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,605,1900-03-26 11:05:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,606,1900-03-26 11:06:54,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,607,1900-03-26 11:11:02,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,608,1900-03-26 11:13:23,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,609,1900-03-26 11:14:03,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,610,1900-03-26 11:18:54,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,611,1900-03-26 11:23:40,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,612,1900-03-26 11:24:12,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,613,1900-03-26 11:24:15,0,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,614,1900-03-26 11:26:46,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,615,1900-03-26 11:28:06,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,616,1900-03-26 11:41:11,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,617,1900-03-26 11:42:55,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,618,1900-03-26 11:45:08,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,619,1900-03-26 11:45:28,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,620,1900-03-26 11:47:45,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,621,1900-03-26 11:48:43,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,622,1900-03-26 11:49:07,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,623,1900-03-26 11:58:18,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,624,1900-03-26 11:58:20,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,625,1900-03-26 11:59:22,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,626,1900-03-26 12:02:02,0,0,0,0,0,0,1,0
CONFIRMED,3,-3.0,109,1060,1900-03-26 12:02:27,88,Valid,5,3,1,1,627,1900-03-26 12:02:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,628,1900-03-26 12:06:20,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,629,1900-03-26 12:13:31,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,630,1900-03-26 12:13:51,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,631,1900-03-26 12:14:25,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,632,1900-03-26 12:14:27,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,633,1900-03-26 12:14:53,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,634,1900-03-26 12:15:25,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,635,1900-03-26 12:15:27,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,636,1900-03-26 12:15:31,0,0,0,0,0,0,1,0
CONFIRMED,2,-3.0,111,1069,1900-03-26 12:15:37,90,Valid,5,1,4,0,637,1900-03-26 12:15:40,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,638,1900-03-26 12:15:43,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,639,1900-03-26 12:15:50,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,640,1900-03-26 12:15:55,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,641,1900-03-26 12:16:41,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,642,1900-03-26 12:17:07,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,643,1900-03-26 12:17:24,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,644,1900-03-26 12:17:27,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,645,1900-03-26 12:17:42,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,646,1900-03-26 12:17:44,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,647,1900-03-26 12:17:49,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,648,1900-03-26 12:18:19,0,0,0,0,0,0,1,0
CONFIRMED,2,-3.0,113,1077,1900-03-26 12:18:39,92,Valid,5,2,2,1,649,1900-03-26 12:18:42,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,650,1900-03-26 12:18:57,1,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,651,1900-03-26 12:19:07,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,652,1900-03-26 12:20:39,1,0,0,0,0,0,0,0
CONFIRMED,1,-3.0,114,1082,1900-03-26 12:20:59,93,Valid,5,2,2,1,653,1900-03-26 12:21:02,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,654,1900-03-26 12:21:34,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,655,1900-03-26 12:21:35,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,656,1900-03-26 12:21:37,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,657,1900-03-26 12:21:51,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,658,1900-03-26 12:22:29,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,659,1900-03-26 12:22:37,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,660,1900-03-26 12:22:39,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,661,1900-03-26 12:23:36,1,0,0,0,0,0,0,0
CONFIRMED,1,-3.0,115,1086,1900-03-26 12:24:13,94,Valid,5,4,1,0,662,1900-03-26 12:24:16,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,663,1900-03-26 12:24:25,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,664,1900-03-26 12:24:36,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,665,1900-03-26 12:24:38,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,666,1900-03-26 12:25:12,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,667,1900-03-26 12:25:16,0,1,0,0,0,0,0,0
CONFIRMED,1,-2.0,116,1088,1900-03-26 12:25:27,95,Valid,5,3,1,1,668,1900-03-26 12:25:29,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,669,1900-03-26 12:25:40,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,670,1900-03-26 12:25:48,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,671,1900-03-26 12:25:55,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,672,1900-03-26 12:26:17,1,0,0,0,0,0,0,0
CONFIRMED,1,-3.0,117,1092,1900-03-26 12:26:42,96,Valid,5,5,0,0,673,1900-03-26 12:26:45,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,674,1900-03-26 12:27:00,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,675,1900-03-26 12:27:37,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,676,1900-03-26 12:27:47,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,677,1900-03-26 12:29:22,1,0,0,0,0,0,0,0
CONFIRMED,1,-3.0,118,1098,1900-03-26 12:29:44,97,Valid,5,4,0,1,678,1900-03-26 12:29:47,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,679,1900-03-26 12:29:57,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,680,1900-03-26 12:30:30,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,681,1900-03-26 12:30:58,0,1,0,0,0,0,0,0
FPpkt,1,,119,1102,1900-03-26 12:32:07,98,Valid,5,1,4,0,,,,,,,,,,
Null,0,,,,,,,,,,,682,1900-03-26 12:32:32,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,683,1900-03-26 12:33:03,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,684,1900-03-26 12:35:27,1,0,0,0,0,0,0,0
CONFIRMED,1,-3.0,120,1107,1900-03-26 12:36:07,99,Valid,5,3,2,0,685,1900-03-26 12:36:10,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,686,1900-03-26 12:37:01,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,687,1900-03-26 12:40:15,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,688,1900-03-26 12:44:09,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,689,1900-03-26 12:50:43,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,690,1900-03-26 12:54:50,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,691,1900-03-26 12:55:10,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,692,1900-03-26 12:56:13,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,693,1900-03-26 12:56:24,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,694,1900-03-26 13:06:01,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,695,1900-03-26 13:08:04,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,696,1900-03-26 13:10:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,697,1900-03-26 13:22:45,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,698,1900-03-26 13:22:51,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,699,1900-03-26 13:32:24,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,700,1900-03-26 13:32:27,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,701,1900-03-26 13:44:47,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,702,1900-03-26 13:44:50,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,703,1900-03-26 13:45:05,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,704,1900-03-26 13:45:12,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,705,1900-03-26 13:45:20,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,706,1900-03-26 13:45:35,0,1,0,0,0,0,0,0
CONFIRMED,3,2.0,123,1129,1900-03-26 13:45:44,104,Valid,5,1,3,1,707,1900-03-26 13:45:42,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,708,1900-03-26 13:45:50,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,709,1900-03-26 13:45:10,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,710,1900-03-26 13:46:12,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,711,1900-03-26 13:46:15,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,712,1900-03-26 13:46:32,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,713,1900-03-26 13:46:44,0,1,0,0,0,0,0,0
CONFIRMED,3,-3.0,126,1135,1900-03-26 13:48:19,105,Valid,5,1,4,0,714,1900-03-26 13:48:22,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,715,1900-03-26 13:48:45,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,716,1900-03-26 13:49:21,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,717,1900-03-26 13:50:38,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,718,1900-03-26 13:50:52,0,1,0,0,0,0,0,0
CONFIRMED,1,-4.0,127,1136,1900-03-26 13:51:19,106,Valid,5,3,2,0,719,1900-03-26 13:51:23,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,720,1900-03-26 13:51:56,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,721,1900-03-26 13:52:21,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,722,1900-03-26 13:54:25,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,723,1900-03-26 13:56:32,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,724,1900-03-26 13:57:08,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,725,1900-03-26 13:58:35,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,726,1900-03-26 13:58:46,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,727,1900-03-26 13:58:52,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,728,1900-03-26 13:59:14,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,729,1900-03-26 13:59:37,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,730,1900-03-26 14:12:47,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,731,1900-03-26 14:14:22,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,732,1900-03-26 14:24:41,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,733,1900-03-26 14:46:32,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,734,1900-03-26 14:48:43,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,735,1900-03-26 14:57:35,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,736,1900-03-26 14:59:31,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,737,1900-03-26 15:00:38,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,738,1900-03-26 15:08:27,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,739,1900-03-26 15:11:40,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,740,1900-03-26 15:13:25,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,741,1900-03-26 15:18:49,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,742,1900-03-26 15:19:29,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,743,1900-03-26 15:19:37,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,744,1900-03-26 15:19:54,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,745,1900-03-26 15:19:54,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,746,1900-03-26 15:21:54,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,747,1900-03-26 15:23:39,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,748,1900-03-26 15:25:03,1,0,0,0,0,0,0,0
CONFIRMED,3,-4.0,130,1160,1900-03-26 15:25:26,112,Valid,5,3,2,0,749,1900-03-26 15:25:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,750,1900-03-26 15:26:55,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,751,1900-03-26 15:26:59,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,752,1900-03-26 15:28:32,0,1,0,0,0,0,0,0
CONFIRMED,1,-3.0,131,1164,1900-03-26 15:29:11,113,Valid,5,2,2,1,753,1900-03-26 15:29:14,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,754,1900-03-26 15:30:22,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,755,1900-03-26 15:33:35,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,756,1900-03-26 15:35:49,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,757,1900-03-26 15:46:45,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,758,1900-03-26 15:53:27,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,759,1900-03-26 15:56:49,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,760,1900-03-26 15:57:37,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,761,1900-03-26 15:57:39,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,762,1900-03-26 16:01:06,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,763,1900-03-26 16:05:35,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,764,1900-03-26 16:07:35,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,765,1900-03-26 16:12:48,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,766,1900-03-26 16:16:06,1,0,0,0,0,0,0,0
